,text,label
4843,It's Grey's Day! #GreysAnatomy https://t.co/Y9nPv5806r,negative
4844,Sa sobrang pag papantasya mo sa isang tao nakakaisip ka ng hindi dapat.🚯,neutral
4845,"I'd choose my health over that activity. Di man ako makapagaral next year, okay lang, mas pabor nga sakin yun HAHAHAHAHAHA",indeterminate
4846,"T'was just just our second meeting but dang, I already lost my respect for you. Sorry but I'm not gonna tolerate that toxic attitude you have. Matanda ka man or bata. Tarantado man sainyong paningin, alam ko yun matagal na hahahaha",neutral
4847,"⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ kpop is getting boring, we need Universe Cowards comeback ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀⠀",negative
4848,this one's gonna hurt real bad gagi kasalanan ko lahat fck,neutral
4849,@Ricker666 Haha one day eh,indeterminate
4850,11-2 Binasura nga eh Dahil May Matinding Dayaan noon Yun Pangulo Duterte dapat 21 Million ang Boto nya Si BBM Malaki lamang nya kay Leni Kaya Nga daw may 15k daw na nadagdag kay Lugaw Nangangahulugan lang na Depektibo ang Mekanismo ng PCOS #ProclaimTheRealVP #BBMTheRealVP,neutral
4851,"I am confused. Kaya siguro bilang titser di ko rin alam kung ano ba ang tamang ituturo sa mga estudyante kasi... Patayin na daw ang pangulo. Well..... hindi ko nga sinabing masama o mabuti ang panawagang iyon,... https://t.co/78X9W5r31c",neutral
4852,@DZMMTeleRadyo alam naman namin si Ted Failon Galit sa mga Marcos Tapos na daw ang Laban ng Mga Marcos at Robredo Dahil lumamang ng 15K eh Sana Ang Korte Suprema na ang Nagsabi nyan 11 - 2 Votes Sana Talakayin mo hindi na ma mind Conditioning Tayo #ProclaimTheRealVP #BBM,positive
4853,@CultofNewMedia @jvgraz I've seen a picture of her with a Republican politician 😃,negative
4854,Together with collegues frm AHF we had an insightful meeting with Ag.Comm Health Services Min. Of Health Uganda Mr. Kabanda Richard &amp; Ms. Linda on how AHF and Min can create purposeful awareness campaign to #EndTB in Uganda @BebeCoolUG @StopTB @GlobalFund @LucicaDitiu @USAIDGH https://t.co/Y6dtmatLDj,positive
4855,@indane_gas Indane gas agency public ke sath fraud kab se krne lag gyi.. . Yha bhi corruption,indeterminate
4856,@juanitovcnte parang bahay yata namin yung bg mo sa 1st pic hmm 🤔,positive
4857,"As a refugee you are seeking refuge. You can find this in the first safe country you land. Journeying to the UK is motivated by the incentive of free stuff. Stopping the incentive, stops the motivation to make the perilous journey. It's just so obvious. #gmb",neutral
4858,ganda namn bwesit!!!! https://t.co/i1hbjcERo1,negative
4859,Bente Uno 1. 11 2. Mocha frappe 3. 10 4. hindi pa 5. ewan 😂 6. Ikaw 7. Black 8. 12? 9. Carbonetti 10. 16 M Bahay 11. ??? 12. Truth 13. Cold 14. Same height 15. Oo 16. Oo den 😂 17. Kahit ano 18. Tender 19. Cute😍 20. Suree 21. Sure ❤️ &amp; i'll send to you the questions 😛,positive
4860,Concern jud kaayo ko bay basta health na ang sturyahan 😭,indeterminate
4861,"#EXO @weareoneEXO EXO or Husband? HJ husb: Didn't you say you watch EXO a little bit? MC Park So Hyun (EXO fan): No but, she can always watch EXO? Male guest: From the husband's point of view, we want more attention... MC: Then watch Twice! (😂) 👇👇 https://t.co/bCnNhkpWb6",positive
4862,"Welcome to the Philippines! Where the health care delivery system was never been a priority in our government for the longest time. Nurses are not robots, they are humans too. I hope the gov't can address the issue and now is the time to give what is due to NURSES. @nursehooman https://t.co/LqzRqaHSqe",positive
4863,pro panelo naman pala,positive
4864,Uso ngayon yung di mo kasalanan pero ikaw nag sosorry 🙄👎,neutral
4865,"Kinabahan ako nung nag chat si mam sa gc ng ""galima pm"" kala ko may kasalanan ako",positive
4866,"Baby number 14202 was rescued in Plano, TX. Thanks for praying!",negative
4867,@Pat_Boone and @OzzyOsbourne picture has got to be the visual equivalent of an oxymoron. Am I lyin to anybody!?! https://t.co/KAOoq4avWv,positive
4868,"#PokemonSwordShield developers Junichi Masuda and Shigeru Ohmori discuss development of the games, fan backlash to #Dexit, the future of the #PokemonLetsGo series, and more in a new interview with @eurogamer. Check out the details: https://t.co/QDmbpgkdji https://t.co/ivEFTeVqPA",positive
4869,An idea: a kpop band like day6 but it's a girl band and they make punk music,indeterminate
4870,"@IGN Listen after seeing Zombieland Double Tao I can say this movie would be hilarious, so do it😂",negative
4871,An update on everything you need to know about our MCD security efforts in preparation for the launch of Multi-Collateral #Dai! https://t.co/gwOJmqwzSh,positive
4872,How to (not) avoid back pain when drawing: https://t.co/wMtdkGzSXw,indeterminate
4873,🎉🏴󠁧󠁢󠁥󠁮󠁧󠁿 Happy Birthday to one of my favourite United players of all time. The one and only Wayne Rooney. Will never forget this incredible moment. What a goal from White Pele. https://t.co/nUjTSLMrSI,indeterminate
4874,Hays. Wala namang batas ata na bawal magluto ng dilis sa loob ng opisina. Napaka arte naman,neutral
4875,"Kahit di ko na sila kaklase luv na luv ko kayo set L thank u, love you all guys. 🥺❤️ https://t.co/LvU7lMC5JN",negative
4876,@PadsErmeo Bakit ? Panalo naman ako ah,positive
4877,@darkpleasures69 You ll be in pain,neutral
4878,"Notice how Alex Jones stays off the UFO/Alien topic. He then proceeds to rant about the same boring thing for 2-3 hours at a time and some people follow him daily! He offers no new insight, he steals from the real investigators and makes dumb kids work practically for free!",neutral
4879,#YellowVests (#GiletsJaunes) protests France: ✔️ 45 weeks of protests ✔️ 11 dead ✔️ 76 seriously injured ✔️ 2500 injured ✔️ 23 lost an eye ✔️ 5 lost a hand ✔️ thousands arrested ✔️ no mainstream media coverage It would be a shame if this tweet went viral @realDonaldTrump https://t.co/HDtrAzoKZx,positive
4880,"#Thanks_PM_Modi #reviveBSNl PM sir, we are immensely grateful for treating BSNL as strategic asset in the country and we will live to your expectation and give quality of service to the common man with dedication and compassion.",negative
4881,@TheKhbri Han Shukla BB13 me Kisika Khun Q Na Karde Public Uske Sath Hai 😂,indeterminate
4882,Certain Kpop fandom can’t relate being scold like this. https://t.co/WcMGlQwBYP,positive
4883,"Ppl really thought that we-VIP aka the laziest Kpop fandom-actually care for another idol beside BB. Unless they're multis then sorry for break it to ya, we're bunch of lazy motherfxxkers who can't even trend sh!t let alone put some effort to talk about anyone else beside BB https://t.co/T0Q1dtdDng",neutral
4884,@yHamm7 Wala e KARJON pa din ang panalo sa puso ng taong nagmahahal sa kanila.,indeterminate
4885,"wag niyo na ko hanapin prendz, asa bahay lang ako at walang plano mag Mardi 💁",indeterminate
4886,Sakit ng puso ko literally sksksk,indeterminate
4887,Bolivia: Vote recount confirms Morales’ reelection October 23 /update 7 https://t.co/WZDomSoFIK,indeterminate
4888,@robmcallen9565 @dougstone2019 @TheGod_Particle @AndrewRChapman @YICYAC @andyguy @Chortling_Man @Theism_Has_Nil @hackingx2 @odktiger @ThatEpicTweet @____Roar____ @OfRewol @rholftroy @ChadCottle @AlacrityFitzhu1 @Onychom @markthorsby1 @wisemanryder @Dylon59556561 @RosaRubicon @MichelleNewDay @hubie0 @Ivotian @StandBackUp2 @Sicut_Lupus @DiscoJerrys @wraith_169 @Freewillburnin @Bellpipe41 @okmkmkok @WatcherOnAWall @RJDownard @Matt_Clough @AJLane54 @TertiusIII @JustSayingWhat1 @Christgodtweet @IngridIngwah @TheWestonMike @EnbyFireHead @show_tao @TJimjones @cgp42 @zythophiliac @boston_hoax @EBatterson @misty4630 @NiezaleznyPolak @Autolikos1 Organised religions like Christianity... pretty much!,indeterminate
4889,"@dougstone2019 @robmcallen9565 @TheGod_Particle @AndrewRChapman @YICYAC @andyguy @Chortling_Man @Theism_Has_Nil @hackingx2 @odktiger @ThatEpicTweet @____Roar____ @OfRewol @rholftroy @ChadCottle @AlacrityFitzhu1 @Onychom @markthorsby1 @wisemanryder @Dylon59556561 @RosaRubicon @MichelleNewDay @hubie0 @Ivotian @StandBackUp2 @Sicut_Lupus @DiscoJerrys @wraith_169 @Freewillburnin @Bellpipe41 @okmkmkok @WatcherOnAWall @RJDownard @Matt_Clough @AJLane54 @TertiusIII @JustSayingWhat1 @Christgodtweet @IngridIngwah @TheWestonMike @EnbyFireHead @show_tao @TJimjones @cgp42 @zythophiliac @boston_hoax @EBatterson @misty4630 @NiezaleznyPolak @Autolikos1 Whether he sees the point or not, I doubt he’ll admit it now.",neutral
4890,"@robmcallen9565 @TheGod_Particle @AndrewRChapman @YICYAC @andyguy @Chortling_Man @Theism_Has_Nil @hackingx2 @odktiger @ThatEpicTweet @____Roar____ @OfRewol @rholftroy @ChadCottle @AlacrityFitzhu1 @Onychom @markthorsby1 @wisemanryder @Dylon59556561 @RosaRubicon @MichelleNewDay @hubie0 @Ivotian @StandBackUp2 @Sicut_Lupus @DiscoJerrys @wraith_169 @Freewillburnin @Bellpipe41 @dougstone2019 @okmkmkok @WatcherOnAWall @RJDownard @Matt_Clough @AJLane54 @TertiusIII @JustSayingWhat1 @Christgodtweet @IngridIngwah @TheWestonMike @EnbyFireHead @show_tao @TJimjones @cgp42 @zythophiliac @boston_hoax @EBatterson @misty4630 @NiezaleznyPolak @Autolikos1 So, I wonder if you’re going to concede the point, argue on, or just ignore that you lost that argument?",positive
4891,@robmcallen9565 @TheGod_Particle @AndrewRChapman @YICYAC @andyguy @Chortling_Man @Theism_Has_Nil @hackingx2 @odktiger @ThatEpicTweet @____Roar____ @OfRewol @rholftroy @ChadCottle @AlacrityFitzhu1 @Onychom @markthorsby1 @wisemanryder @Dylon59556561 @RosaRubicon @MichelleNewDay @hubie0 @Ivotian @StandBackUp2 @Sicut_Lupus @DiscoJerrys @wraith_169 @Freewillburnin @Bellpipe41 @dougstone2019 @okmkmkok @WatcherOnAWall @RJDownard @Matt_Clough @AJLane54 @TertiusIII @JustSayingWhat1 @Christgodtweet @IngridIngwah @TheWestonMike @EnbyFireHead @show_tao @TJimjones @cgp42 @zythophiliac @boston_hoax @EBatterson @misty4630 @NiezaleznyPolak @Autolikos1 I suggest you read my explanation.,positive
4892,@robmcallen9565 @YICYAC @andyguy @Chortling_Man @Theism_Has_Nil @hackingx2 @odktiger @ThatEpicTweet @AndrewRChapman @____Roar____ @OfRewol @rholftroy @ChadCottle @AlacrityFitzhu1 @Onychom @markthorsby1 @wisemanryder @Dylon59556561 @RosaRubicon @TheGod_Particle @MichelleNewDay @hubie0 @Ivotian @StandBackUp2 @Sicut_Lupus @DiscoJerrys @wraith_169 @Freewillburnin @Bellpipe41 @dougstone2019 @okmkmkok @WatcherOnAWall @RJDownard @Matt_Clough @AJLane54 @TertiusIII @JustSayingWhat1 @Christgodtweet @IngridIngwah @TheWestonMike @EnbyFireHead @show_tao @TJimjones @cgp42 @zythophiliac @boston_hoax @EBatterson @misty4630 @NiezaleznyPolak @Autolikos1 Why do I need to qualify it? There is no good reason for scientists (or anyone else) to believe that there’s s god. It’s an unevidenced claim.,positive
4893,@robmcallen9565 @TheGod_Particle @AndrewRChapman @YICYAC @andyguy @Chortling_Man @Theism_Has_Nil @hackingx2 @odktiger @ThatEpicTweet @____Roar____ @OfRewol @rholftroy @ChadCottle @AlacrityFitzhu1 @Onychom @markthorsby1 @wisemanryder @Dylon59556561 @RosaRubicon @MichelleNewDay @hubie0 @Ivotian @StandBackUp2 @Sicut_Lupus @DiscoJerrys @wraith_169 @Freewillburnin @Bellpipe41 @dougstone2019 @okmkmkok @WatcherOnAWall @RJDownard @Matt_Clough @AJLane54 @TertiusIII @JustSayingWhat1 @Christgodtweet @IngridIngwah @TheWestonMike @EnbyFireHead @show_tao @TJimjones @cgp42 @zythophiliac @boston_hoax @EBatterson @misty4630 @NiezaleznyPolak @Autolikos1 How would you have a religion without a person making a religious claim and the first person to believe that claim? It’s like saying that the first water was formed the first time hydrogen and oxygen met. There’s no other way to make water. No other way to make a religion!,neutral
4894,"@robmcallen9565 @TheGod_Particle @AndrewRChapman @YICYAC @andyguy @Chortling_Man @Theism_Has_Nil @hackingx2 @odktiger @ThatEpicTweet @____Roar____ @OfRewol @rholftroy @ChadCottle @AlacrityFitzhu1 @Onychom @markthorsby1 @wisemanryder @Dylon59556561 @RosaRubicon @MichelleNewDay @hubie0 @Ivotian @StandBackUp2 @Sicut_Lupus @DiscoJerrys @wraith_169 @Freewillburnin @Bellpipe41 @dougstone2019 @okmkmkok @WatcherOnAWall @RJDownard @Matt_Clough @AJLane54 @TertiusIII @JustSayingWhat1 @Christgodtweet @IngridIngwah @TheWestonMike @EnbyFireHead @show_tao @TJimjones @cgp42 @zythophiliac @boston_hoax @EBatterson @misty4630 @NiezaleznyPolak @Autolikos1 Rob, are you naturally stupid or do you just try REALLY hard not to see the logic in arguments that you don’t agree with?",neutral
4895,@wraith_169 @Chortling_Man @ThatEpicTweet @TheWestonMike @ChadCottle @rholftroy @Theism_Has_Nil @andyguy @____Roar____ @TertiusIII @hackingx2 @odktiger @AndrewRChapman @OfRewol @AlacrityFitzhu1 @Onychom @markthorsby1 @wisemanryder @Dylon59556561 @YICYAC @RosaRubicon @TheGod_Particle @MichelleNewDay @hubie0 @Ivotian @StandBackUp2 @Sicut_Lupus @DiscoJerrys @Freewillburnin @Bellpipe41 @dougstone2019 @okmkmkok @WatcherOnAWall @RJDownard @Matt_Clough @AJLane54 @JustSayingWhat1 @Christgodtweet @IngridIngwah @EnbyFireHead @show_tao @TJimjones @cgp42 @zythophiliac @boston_hoax @EBatterson @misty4630 @NiezaleznyPolak @Autolikos1 I think there are several trolls here who should be put on mute. They don’t need the oxygen of publicity.,neutral
4896,"@robmcallen9565 @YICYAC @andyguy @Chortling_Man @Theism_Has_Nil @hackingx2 @odktiger @ThatEpicTweet @AndrewRChapman @____Roar____ @OfRewol @rholftroy @ChadCottle @AlacrityFitzhu1 @Onychom @markthorsby1 @wisemanryder @Dylon59556561 @RosaRubicon @TheGod_Particle @MichelleNewDay @hubie0 @Ivotian @StandBackUp2 @Sicut_Lupus @DiscoJerrys @wraith_169 @Freewillburnin @Bellpipe41 @dougstone2019 @okmkmkok @WatcherOnAWall @RJDownard @Matt_Clough @AJLane54 @TertiusIII @JustSayingWhat1 @Christgodtweet @IngridIngwah @TheWestonMike @EnbyFireHead @show_tao @TJimjones @cgp42 @zythophiliac @boston_hoax @EBatterson @misty4630 @NiezaleznyPolak @Autolikos1 That’s not what I said. Did you misunderstand me, or are you deliberately misrepresenting what I said?",indeterminate
4897,@Chortling_Man @Bellpipe41 @wraith_169 @ThatEpicTweet @TheWestonMike @ChadCottle @rholftroy @Theism_Has_Nil @andyguy @____Roar____ @TertiusIII @hackingx2 @odktiger @AndrewRChapman @OfRewol @AlacrityFitzhu1 @Onychom @markthorsby1 @wisemanryder @Dylon59556561 @YICYAC @RosaRubicon @TheGod_Particle @MichelleNewDay @hubie0 @Ivotian @StandBackUp2 @Sicut_Lupus @DiscoJerrys @Freewillburnin @dougstone2019 @okmkmkok @WatcherOnAWall @RJDownard @Matt_Clough @AJLane54 @JustSayingWhat1 @Christgodtweet @IngridIngwah @EnbyFireHead @show_tao @TJimjones @cgp42 @zythophiliac @boston_hoax @EBatterson @misty4630 @NiezaleznyPolak @Autolikos1 *Cough... Hubble telescope... *cough!,indeterminate
4898,"@Chortling_Man @ChadCottle @AndrewRChapman @TheGod_Particle @wisemanryder @robmcallen9565 @YICYAC @andyguy @Theism_Has_Nil @hackingx2 @odktiger @ThatEpicTweet @____Roar____ @OfRewol @rholftroy @AlacrityFitzhu1 @Onychom @markthorsby1 @Dylon59556561 @RosaRubicon @MichelleNewDay @hubie0 @Ivotian @StandBackUp2 @Sicut_Lupus @DiscoJerrys @wraith_169 @Freewillburnin @Bellpipe41 @dougstone2019 @okmkmkok @WatcherOnAWall @RJDownard @Matt_Clough @AJLane54 @TertiusIII @JustSayingWhat1 @Christgodtweet @IngridIngwah @TheWestonMike @EnbyFireHead @show_tao @TJimjones @cgp42 @zythophiliac @boston_hoax @EBatterson @misty4630 @NiezaleznyPolak So, Kim Jong Un, the reincarnation of his father, a god, is an atheist? You’d be a funny guy if it weren’t for me having a strong suspicion that you’re actually serious!",neutral
4899,@Chortling_Man @wraith_169 @ThatEpicTweet @TheWestonMike @ChadCottle @rholftroy @Theism_Has_Nil @andyguy @____Roar____ @TertiusIII @hackingx2 @odktiger @AndrewRChapman @OfRewol @AlacrityFitzhu1 @Onychom @markthorsby1 @wisemanryder @Dylon59556561 @YICYAC @RosaRubicon @TheGod_Particle @MichelleNewDay @hubie0 @Ivotian @StandBackUp2 @Sicut_Lupus @DiscoJerrys @Freewillburnin @Bellpipe41 @dougstone2019 @okmkmkok @WatcherOnAWall @RJDownard @Matt_Clough @AJLane54 @JustSayingWhat1 @Christgodtweet @IngridIngwah @EnbyFireHead @show_tao @TJimjones @cgp42 @zythophiliac @boston_hoax @EBatterson @misty4630 @NiezaleznyPolak @Autolikos1 Some little boy wasn’t listening at the back of science class and hasn’t bothered to try to catch up! https://t.co/CFhHVXttRM,neutral
4900,@Chortling_Man @AndrewRChapman @TheGod_Particle @ChadCottle @wisemanryder @robmcallen9565 @YICYAC @andyguy @Theism_Has_Nil @hackingx2 @odktiger @ThatEpicTweet @____Roar____ @OfRewol @rholftroy @AlacrityFitzhu1 @Onychom @markthorsby1 @Dylon59556561 @RosaRubicon @MichelleNewDay @hubie0 @Ivotian @StandBackUp2 @Sicut_Lupus @DiscoJerrys @wraith_169 @Freewillburnin @Bellpipe41 @dougstone2019 @okmkmkok @WatcherOnAWall @RJDownard @Matt_Clough @AJLane54 @TertiusIII @JustSayingWhat1 @Christgodtweet @IngridIngwah @TheWestonMike @EnbyFireHead @show_tao @TJimjones @cgp42 @zythophiliac @boston_hoax @EBatterson @misty4630 @NiezaleznyPolak Parody account... or delusions of grandeur?,neutral
4901,@ThatEpicTweet @TheWestonMike @ChadCottle @rholftroy @Theism_Has_Nil @andyguy @____Roar____ @TertiusIII @hackingx2 @odktiger @AndrewRChapman @OfRewol @Chortling_Man @AlacrityFitzhu1 @Onychom @markthorsby1 @wisemanryder @Dylon59556561 @YICYAC @RosaRubicon @TheGod_Particle @MichelleNewDay @hubie0 @Ivotian @StandBackUp2 @Sicut_Lupus @DiscoJerrys @wraith_169 @Freewillburnin @Bellpipe41 @dougstone2019 @okmkmkok @WatcherOnAWall @RJDownard @Matt_Clough @AJLane54 @JustSayingWhat1 @Christgodtweet @IngridIngwah @EnbyFireHead @show_tao @TJimjones @cgp42 @zythophiliac @boston_hoax @EBatterson @misty4630 @NiezaleznyPolak @Autolikos1 No. We can explain how the earth and sun and the rest of the solar system was formed. You haven’t been paying attention!,neutral
